model_name,model_display_name,model_description,dataset_type,learning_rate,iteration,epochs_trained,train_metrics,val_metrics,test_metrics,test_accuracy,val_accuracy,train_accuracy,test_precision,val_precision,train_precision,test_recall,val_recall,train_recall,test_f1,val_f1,train_f1
biobert,BioBERT,Biomedical domain BERT,title_abstract,0.0005,0,47,"{'precision': 0.5510976129582268, 'recall': 0.5882352941176471, 'f1': 0.5457323425237864, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6211764705882353, 'recall': 0.63, 'f1': 0.5778056426332289, 'accuracy': 0.63}",0.63,0.5333333333333333,0.5882352941176471,0.6211764705882353,0.3428571428571428,0.5510976129582268,0.63,0.5333333333333333,0.5882352941176471,0.5778056426332289,0.41739130434782606,0.5457323425237864
biobert,BioBERT,Biomedical domain BERT,title_abstract,0.0005,1,38,"{'precision': 0.4117647058823529, 'recall': 0.4117647058823529, 'f1': 0.4117647058823529, 'accuracy': 0.4117647058823529}","{'precision': 0.8153846153846154, 'recall': 0.7333333333333333, 'f1': 0.6909090909090909, 'accuracy': 0.7333333333333333}","{'precision': 0.6059523809523809, 'recall': 0.62, 'f1': 0.6037433155080214, 'accuracy': 0.62}",0.62,0.7333333333333333,0.4117647058823529,0.6059523809523809,0.8153846153846154,0.4117647058823529,0.62,0.7333333333333333,0.4117647058823529,0.6037433155080214,0.6909090909090909,0.4117647058823529
biobert,BioBERT,Biomedical domain BERT,title_abstract,0.0005,2,35,"{'precision': 0.6349579831932773, 'recall': 0.6470588235294118, 'f1': 0.6069189971070394, 'accuracy': 0.6470588235294118}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6211764705882353, 'recall': 0.63, 'f1': 0.5778056426332289, 'accuracy': 0.63}",0.63,0.5333333333333333,0.6470588235294118,0.6211764705882353,0.3428571428571428,0.6349579831932773,0.63,0.5333333333333333,0.6470588235294118,0.5778056426332289,0.41739130434782606,0.6069189971070394
biobert,BioBERT,Biomedical domain BERT,title_abstract,0.0005,3,58,"{'precision': 0.5628127112914131, 'recall': 0.5764705882352941, 'f1': 0.5668449197860963, 'accuracy': 0.5764705882352941}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.6045738045738045, 'recall': 0.62, 'f1': 0.5995477159656264, 'accuracy': 0.62}",0.62,0.6666666666666666,0.5764705882352941,0.6045738045738045,0.6666666666666666,0.5628127112914131,0.62,0.6666666666666666,0.5764705882352941,0.5995477159656264,0.6349206349206349,0.5668449197860963
biobert,BioBERT,Biomedical domain BERT,title_abstract,0.0005,4,46,"{'precision': 0.5325490196078432, 'recall': 0.5529411764705883, 'f1': 0.5380759200231816, 'accuracy': 0.5529411764705883}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6545454545454545, 'recall': 0.66, 'f1': 0.6328190743338008, 'accuracy': 0.66}",0.66,0.6,0.5529411764705883,0.6545454545454545,0.5692307692307692,0.5325490196078432,0.66,0.6,0.5529411764705883,0.6328190743338008,0.5363636363636365,0.5380759200231816
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-05,0,176,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-05,1,238,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.6,0.36,0.36,0.3714285714285714,0.6,0.6,0.6,0.44999999999999996,0.44999999999999996,0.45882352941176463
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-05,2,491,"{'precision': 0.4671387073347858, 'recall': 0.5882352941176471, 'f1': 0.4717596853819763, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.6368794326241134, 'recall': 0.62, 'f1': 0.5215132693393564, 'accuracy': 0.62}",0.62,0.6666666666666666,0.5882352941176471,0.6368794326241134,0.7857142857142858,0.4671387073347858,0.62,0.6666666666666666,0.5882352941176471,0.5215132693393564,0.5838509316770186,0.4717596853819763
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-05,3,77,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.6,0.6,0.5612244897959183,0.36,0.3714285714285714,0.6,0.6,0.6,0.46714888487040385,0.44999999999999996,0.45882352941176463
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-05,4,35,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-05,0,71,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-05,1,246,"{'precision': 0.4671387073347858, 'recall': 0.5882352941176471, 'f1': 0.4717596853819763, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7711340206185568, 'recall': 0.63, 'f1': 0.5144126796030218, 'accuracy': 0.63}",0.63,0.5333333333333333,0.5882352941176471,0.7711340206185568,0.3428571428571428,0.4671387073347858,0.63,0.5333333333333333,0.5882352941176471,0.5144126796030218,0.41739130434782606,0.4717596853819763
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-05,2,258,"{'precision': 0.4447058823529411, 'recall': 0.5764705882352941, 'f1': 0.46535322262876455, 'accuracy': 0.5764705882352941}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.66875, 'recall': 0.62, 'f1': 0.5083916083916084, 'accuracy': 0.62}",0.62,0.5333333333333333,0.5764705882352941,0.66875,0.3428571428571428,0.4447058823529411,0.62,0.5333333333333333,0.5764705882352941,0.5083916083916084,0.41739130434782606,0.46535322262876455
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-05,3,227,"{'precision': 0.6152941176470588, 'recall': 0.6235294117647059, 'f1': 0.5247584201144572, 'accuracy': 0.6235294117647059}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7711340206185568, 'recall': 0.63, 'f1': 0.5144126796030218, 'accuracy': 0.63}",0.63,0.6,0.6235294117647059,0.7711340206185568,0.36,0.6152941176470588,0.63,0.6,0.6235294117647059,0.5144126796030218,0.44999999999999996,0.5247584201144572
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-05,4,72,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-05,0,128,"{'precision': 0.42866716306775876, 'recall': 0.5647058823529412, 'f1': 0.45888570342993334, 'accuracy': 0.5647058823529412}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7099290780141844, 'recall': 0.64, 'f1': 0.54669678147939, 'accuracy': 0.64}",0.64,0.5333333333333333,0.5647058823529412,0.7099290780141844,0.3428571428571428,0.42866716306775876,0.64,0.5333333333333333,0.5647058823529412,0.54669678147939,0.41739130434782606,0.45888570342993334
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-05,1,33,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-05,2,46,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.6,0.36,0.36,0.3714285714285714,0.6,0.6,0.6,0.44999999999999996,0.44999999999999996,0.45882352941176463
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-05,3,91,"{'precision': 0.41668009669621275, 'recall': 0.5176470588235295, 'f1': 0.4456156862745098, 'accuracy': 0.5176470588235295}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.66, 'recall': 0.64, 'f1': 0.568, 'accuracy': 0.64}",0.64,0.6666666666666666,0.5176470588235295,0.66,0.7857142857142858,0.41668009669621275,0.64,0.6666666666666666,0.5176470588235295,0.568,0.5838509316770186,0.4456156862745098
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-05,4,161,"{'precision': 0.4696343402225755, 'recall': 0.5529411764705883, 'f1': 0.4802054154995332, 'accuracy': 0.5529411764705883}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.6782608695652175, 'recall': 0.64, 'f1': 0.5578947368421052, 'accuracy': 0.64}",0.64,0.6666666666666666,0.5529411764705883,0.6782608695652175,0.7857142857142858,0.4696343402225755,0.64,0.6666666666666666,0.5529411764705883,0.5578947368421052,0.5838509316770186,0.4802054154995332
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-06,0,1000,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-06,1,992,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-06,2,416,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-06,3,634,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,1e-06,4,371,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-06,0,351,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.3575757575757576, 'recall': 0.59, 'f1': 0.44528301886792443, 'accuracy': 0.59}",0.59,0.6,0.5882352941176471,0.3575757575757576,0.36,0.36853295535081504,0.59,0.6,0.5882352941176471,0.44528301886792443,0.44999999999999996,0.4531590413943355
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-06,1,307,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-06,2,385,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-06,3,105,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.3575757575757576, 'recall': 0.59, 'f1': 0.44528301886792443, 'accuracy': 0.59}",0.59,0.6,0.6235294117647059,0.3575757575757576,0.36,0.7669467787114845,0.59,0.6,0.6235294117647059,0.44528301886792443,0.44999999999999996,0.49065743944636675
biobert,BioBERT,Biomedical domain BERT,title_abstract,2e-06,4,507,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-06,0,584,"{'precision': 0.5024390243902439, 'recall': 0.6, 'f1': 0.47810945273631833, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7673469387755102, 'recall': 0.62, 'f1': 0.4937914406268837, 'accuracy': 0.62}",0.62,0.6,0.6,0.7673469387755102,0.36,0.5024390243902439,0.62,0.6,0.6,0.4937914406268837,0.44999999999999996,0.47810945273631833
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-06,1,147,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.6235294117647059,0.36,0.36,0.7669467787114845,0.6,0.6,0.6235294117647059,0.44999999999999996,0.44999999999999996,0.49065743944636675
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-06,2,144,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-06,3,550,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.5882352941176471,0.7636363636363638,0.36,0.36853295535081504,0.61,0.6,0.5882352941176471,0.4723423838011966,0.44999999999999996,0.4531590413943355
biobert,BioBERT,Biomedical domain BERT,title_abstract,5e-06,4,148,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,abstract,0.0001,0,11,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
biobert,BioBERT,Biomedical domain BERT,abstract,0.0001,1,15,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.4336842105263157, 'recall': 0.57, 'f1': 0.451326164874552, 'accuracy': 0.57}",0.57,0.6,0.6,0.4336842105263157,0.5692307692307692,0.3714285714285714,0.57,0.6,0.6,0.451326164874552,0.5363636363636365,0.45882352941176463
biobert,BioBERT,Biomedical domain BERT,abstract,0.0001,2,17,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
